Area,Size,Year,Month,Price
Gwangju,< 60,2020,1,3926
Gwangju,< 60,2020,2,3926
Gwangju,< 60,2020,3,3926
Kyungnam,< 60,2023,5,3929
Busan,< 60,2020,7,3955
Busan,< 60,2020,10,3967
Busan,< 60,2019,8,3971
Busan,< 60,2020,6,3975
Busan,< 60,2020,5,3976
Daegu,< 60,2019,1,3977
Daegu,< 60,2019,2,3977
Daegu,< 60,2019,3,3977
Incheon,< 60,2020,1,3985
Daegu,< 60,2019,4,3989
Incheon,< 60,2019,12,3993
Incheon,< 60,2020,2,3994
Kyungbuk,< 60,2023,6,3998
Gwangju,< 60,2020,7,4011
Gyeonggi,< 60,2021,7,4017
Gyeonggi,< 60,2021,8,4024
Gwangju,< 60,2020,11,4031
Jeju,< 60,2017,2,4038
Jeju,< 60,2017,3,4038
Daegu,< 60,2019,5,4038
Jeju,< 60,2020,1,4039
Jeju,< 60,2020,2,4039
Jeju,< 60,2020,3,4039
Jeju,< 60,2020,4,4039
Sejong,< 60,2021,1,4041
Sejong,< 60,2021,2,4041
Sejong,< 60,2021,3,4041
Sejong,< 60,2021,4,4041
Sejong,< 60,2021,5,4041
Sejong,< 60,2021,6,4041
Sejong,< 60,2021,7,4041
Sejong,< 60,2021,8,4041
Sejong,< 60,2021,9,4041
Sejong,< 60,2021,10,4041
Sejong,< 60,2021,11,4041
Gyeonggi,< 60,2020,12,4051
Gyeonggi,< 60,2021,5,4051
Gyeonggi,< 60,2021,1,4056
Incheon,< 60,2020,3,4057
Incheon,< 60,2020,4,4062
Gyeonggi,< 60,2021,3,4068
Daejeon,< 60,2021,6,4069
Daejeon,< 60,2021,7,4069
Daejeon,< 60,2021,8,4069
Gyeonggi,< 60,2021,6,4070
Gyeonggi,< 60,2021,2,4071
Daejeon,< 60,2021,5,4072
Gwangju,< 60,2022,9,4072
Kyungbuk,< 60,2020,8,4076
Kyungbuk,< 60,2020,9,4076
Ulsan,< 60,2023,11,4078
Daegu,< 60,2019,6,4080
Jeju,< 60,2016,9,4091
Jeju,< 60,2016,10,4091
Jeju,< 60,2016,11,4091
Jeju,< 60,2016,12,4091
Jeju,< 60,2017,1,4091
Gyeonggi,< 60,2020,8,4108
Gyeonggi,< 60,2021,4,4109
Busan,< 60,2020,11,4118
Gyeonggi,< 60,2018,1,4119
Ulsan,< 60,2023,12,4120
Ulsan,< 60,2024,1,4120
Ulsan,< 60,2024,2,4120
Gyeonggi,< 60,2020,9,4124
Gyeonggi,< 60,2021,9,4125
Kangwon,< 60,2023,11,4125
Kangwon,< 60,2023,12,4125
Kangwon,< 60,2024,1,4125
Kangwon,< 60,2024,2,4125
Kangwon,< 60,2024,3,4125
Gyeonggi,< 60,2020,10,4127
Gyeonggi,< 60,2020,11,4129
Kangwon,< 60,2023,10,4132
Chungbuk,< 60,2024,3,4147
Chungbuk,< 60,2024,4,4147
Chungbuk,< 60,2024,5,4147
Chungbuk,< 60,2024,6,4147
Gyeonggi,< 60,2021,10,4152
Ulsan,< 60,2024,3,4162
Daejeon,< 60,2022,1,4170
Gyeonggi,< 60,2019,4,4185
Kyungnam,< 60,2022,12,4187
Daejeon,< 60,2022,2,4189
Daejeon,< 60,2022,3,4189
Daejeon,< 60,2022,4,4189
Daegu,< 60,2019,7,4191
Ulsan,< 60,2020,8,4195
Gyeonggi,< 60,2019,3,4200
Busan,< 60,2021,8,4202
Busan,< 60,2021,9,4202
Incheon,< 60,2020,5,4211
Daejeon,< 60,2022,5,4221
Daejeon,< 60,2022,6,4221
Daejeon,< 60,2022,7,4221
Daejeon,< 60,2022,8,4221
Ulsan,< 60,2020,9,4231
Busan,< 60,2021,7,4233
Ulsan,< 60,2020,10,4240
Ulsan,< 60,2020,11,4240
Ulsan,< 60,2020,12,4242
Ulsan,< 60,2021,1,4242
Ulsan,< 60,2021,2,4242
Kangwon,< 60,2024,4,4245
Kangwon,< 60,2024,5,4245
Gyeonggi,< 60,2018,2,4246
Gyeonggi,< 60,2018,3,4248
Gyeonggi,< 60,2018,4,4256
Gyeonggi,< 60,2020,6,4258
Gyeonggi,< 60,2020,7,4279
Daegu,< 60,2019,8,4283
Jeonnam,< 60,2023,9,4288
Jeonnam,< 60,2023,10,4288
Jeonnam,< 60,2023,11,4288
Jeonnam,< 60,2023,12,4288
Jeonnam,< 60,2024,1,4288
Jeonnam,< 60,2024,2,4288
Jeonnam,< 60,2024,3,4288
Jeonnam,< 60,2024,4,4288
Jeonnam,< 60,2024,5,4288
Jeonnam,< 60,2024,6,4288
Daegu,< 60,2020,3,4291
Busan,< 60,2020,12,4293
Busan,< 60,2021,1,4293
Daegu,< 60,2020,2,4300
Ulsan,< 60,2021,3,4303
Ulsan,< 60,2021,4,4303
Kyungnam,< 60,2023,4,4303
Ulsan,< 60,2021,5,4304
Incheon,< 60,2020,7,4309
Kyungnam,< 60,2023,10,4310
Daegu,< 60,2019,12,4314
Incheon,< 60,2020,6,4316
Kyungnam,< 60,2023,2,4316
Kyungnam,< 60,2023,3,4316
Daegu,< 60,2020,1,4324
Gyeonggi,< 60,2020,5,4326
Gyeonggi,< 60,2018,11,4331
Busan,< 60,2021,2,4333
Busan,< 60,2021,3,4333
Daegu,< 60,2019,9,4354
Daegu,< 60,2019,10,4354
Jeju,< 60,2020,5,4363
Jeju,< 60,2020,6,4363
Jeju,< 60,2020,7,4363
Jeju,< 60,2020,8,4363
Jeju,< 60,2020,9,4363
Jeju,< 60,2020,10,4363
Jeju,< 60,2020,11,4363
Jeju,< 60,2020,12,4363
Incheon,< 60,2021,12,4363
Incheon,< 60,2022,1,4363
Daegu,< 60,2019,11,4364
Kyungnam,< 60,2023,1,4364
Gyeonggi,< 60,2018,10,4365
Busan,< 60,2021,6,4380
Gyeonggi,< 60,2018,9,4384
Incheon,< 60,2021,8,4387
Incheon,< 60,2021,9,4387
Ulsan,< 60,2021,6,4389
Busan,< 60,2021,4,4390
Kyungbuk,< 60,2023,7,4398
Kyungbuk,< 60,2023,8,4398
Kyungbuk,< 60,2023,9,4398
Kyungbuk,< 60,2023,10,4398
Kyungbuk,< 60,2023,11,4398
Kyungbuk,< 60,2023,12,4398
Kyungbuk,< 60,2024,1,4398
Incheon,< 60,2021,10,4399
Incheon,< 60,2021,11,4399
Daegu,< 60,2020,4,4410
Daegu,< 60,2020,6,4413
Busan,< 60,2021,5,4416
Gyeonggi,< 60,2019,7,4422
Gyeonggi,< 60,2018,5,4425
Daegu,< 60,2020,5,4425
Gyeonggi,< 60,2018,12,4439
Gyeonggi,< 60,2019,1,4440
Gyeonggi,< 60,2019,2,4444
Gyeonggi,< 60,2018,8,4459
Kyungbuk,< 60,2024,2,4460
Kyungbuk,< 60,2024,3,4460
Kyungbuk,< 60,2024,4,4460
Kyungbuk,< 60,2024,5,4460
Kyungbuk,< 60,2024,6,4460
Gyeonggi,< 60,2019,5,4465
Jeonbuk,< 60,2024,2,4477
Jeonbuk,< 60,2024,3,4477
Incheon,< 60,2022,3,4499
Daegu,< 60,2021,4,4500
Gyeonggi,< 60,2018,6,4501
Daejeon,< 60,2022,9,4503
Busan,< 60,2021,10,4506
Daegu,< 60,2021,10,4509
Gyeonggi,< 60,2021,11,4509
Daegu,< 60,2021,11,4509
Daejeon,< 60,2022,10,4509
Incheon,< 60,2020,8,4526
Incheon,< 60,2020,9,4526
Kangwon,< 60,2024,6,4531
Incheon,< 60,2022,2,4544
Daegu,< 60,2021,5,4547
Gyeonggi,< 60,2021,12,4553
Daegu,< 60,2020,7,4559
Daegu,< 60,2022,1,4563
Daegu,< 60,2022,2,4563
Daegu,< 60,2021,12,4568
Incheon,< 60,2021,6,4572
Gyeonggi,< 60,2022,1,4573
Gyeonggi,< 60,2018,7,4578
Gwangju,< 60,2022,10,4583
Gwangju,< 60,2022,11,4583
Gwangju,< 60,2022,12,4583
Gwangju,< 60,2023,1,4583
Gwangju,< 60,2023,2,4583
Gwangju,< 60,2023,3,4583
Gwangju,< 60,2023,4,4583
Daegu,< 60,2021,6,4588
Daegu,< 60,2020,8,4593
Daegu,< 60,2020,9,4593
Incheon,< 60,2020,10,4594
Daegu,< 60,2020,10,4608
Gyeonggi,< 60,2019,6,4611
Daegu,< 60,2020,11,4623
Incheon,< 60,2020,11,4626
Incheon,< 60,2021,5,4626
Incheon,< 60,2021,7,4629
Jeju,< 60,2017,4,4630
Jeju,< 60,2017,5,4630
Jeju,< 60,2017,6,4630
Daegu,< 60,2021,3,4633
Daegu,< 60,2020,12,4634
Daegu,< 60,2021,2,4634
Daegu,< 60,2021,1,4636
Daejeon,< 60,2022,11,4643
Daejeon,< 60,2022,12,4643
Daegu,< 60,2021,8,4644
Daegu,< 60,2021,9,4644
Ulsan,< 60,2022,5,4647
Incheon,< 60,2022,4,4655
Incheon,< 60,2022,5,4656
Daegu,< 60,2022,5,4658
Daegu,< 60,2022,3,4663
Daegu,< 60,2022,4,4663
Daegu,< 60,2021,7,4670
Ulsan,< 60,2022,6,4672
Ulsan,< 60,2022,7,4672
Ulsan,< 60,2022,8,4672
Ulsan,< 60,2022,9,4672
Ulsan,< 60,2022,10,4672
Gyeonggi,< 60,2019,8,4682
Jeju,< 60,2021,1,4686
Jeju,< 60,2021,2,4686
Jeju,< 60,2021,3,4686
Jeju,< 60,2021,4,4686
Incheon,< 60,2020,12,4710
Incheon,< 60,2021,1,4710
Incheon,< 60,2021,2,4710
Incheon,< 60,2021,4,4710
Busan,< 60,2021,11,4724
Daegu,< 60,2022,6,4752
Daegu,< 60,2023,8,4763
Daegu,< 60,2023,9,4763
Daejeon,< 60,2023,11,4766
Daejeon,< 60,2023,12,4766
Daejeon,< 60,2024,1,4766
Incheon,< 60,2022,6,4777
Incheon,< 60,2021,3,4800
Daegu,< 60,2023,7,4806
Gyeonggi,< 60,2019,9,4818
Gyeonggi,< 60,2022,4,4821
Daegu,< 60,2022,8,4841
Daegu,< 60,2022,9,4841
Gyeonggi,< 60,2022,2,4859
Ulsan,< 60,2021,9,4862
Ulsan,< 60,2021,10,4862
Ulsan,< 60,2021,11,4862
Ulsan,< 60,2021,12,4862
Ulsan,< 60,2022,1,4862
Ulsan,< 60,2022,2,4862
Gyeonggi,< 60,2019,10,4876
Daejeon,< 60,2023,7,4880
Daejeon,< 60,2023,8,4880
Daejeon,< 60,2023,9,4880
Daejeon,< 60,2023,10,4880
Gyeonggi,< 60,2019,11,4885
Incheon,< 60,2022,11,4888
Gyeonggi,< 60,2022,3,4891
Gyeonggi,< 60,2020,3,4893
Gyeonggi,< 60,2020,4,4904
Incheon,< 60,2022,7,4913
Ulsan,< 60,2021,7,4916
Gyeonggi,< 60,2020,2,4918
Daejeon,< 60,2023,2,4924
Daejeon,< 60,2023,3,4924
Daejeon,< 60,2023,4,4924
Daejeon,< 60,2023,5,4924
Incheon,< 60,2022,10,4925
Busan,< 60,2021,12,4927
Busan,< 60,2022,1,4927
Gyeonggi,< 60,2019,12,4931
Ulsan,< 60,2024,6,4934
Gyeonggi,< 60,2020,1,4939
Daejeon,< 60,2023,1,4941
Daegu,< 60,2022,7,4946
Busan,< 60,2022,3,4948
Busan,< 60,2022,4,4948
Incheon,< 60,2023,7,4952
Incheon,< 60,2022,12,4954
Incheon,< 60,2023,8,4973
Incheon,< 60,2023,9,4973
Gyeonggi,< 60,2022,5,4986
Daejeon,< 60,2024,2,4988
Busan,< 60,2022,2,5006
Ulsan,< 60,2021,8,5009
Incheon,< 60,2023,2,5019
Incheon,< 60,2023,1,5024
Daegu,< 60,2022,10,5048
Daegu,< 60,2022,11,5048
Incheon,< 60,2023,6,5079
Daegu,< 60,2023,6,5089
Daejeon,< 60,2024,3,5109
Jeju,< 60,2022,10,5121
Jeju,< 60,2022,11,5121
Daejeon,< 60,2024,4,5129
Daejeon,< 60,2024,5,5129
Busan,< 60,2022,5,5130
Incheon,< 60,2022,8,5131
Incheon,< 60,2022,9,5131
Gyeonggi,< 60,2022,7,5138
Gyeonggi,< 60,2022,6,5142
Jeju,< 60,2017,7,5152
Jeju,< 60,2017,8,5152
Incheon,< 60,2023,3,5167
Incheon,< 60,2023,4,5170
Incheon,< 60,2023,5,5175
Gyeonggi,< 60,2022,8,5202
Busan,< 60,2022,6,5244
Ulsan,< 60,2022,3,5258
Ulsan,< 60,2022,4,5258
Busan,< 60,2022,7,5263
Busan,< 60,2022,10,5279
Busan,< 60,2022,8,5282
Incheon,< 60,2023,10,5284
Daegu,< 60,2022,12,5292
Daegu,< 60,2023,1,5292
Daegu,< 60,2023,2,5292
Daegu,< 60,2023,3,5292
Daegu,< 60,2023,4,5292
Daegu,< 60,2023,5,5292
Gyeonggi,< 60,2024,6,5297
Busan,< 60,2022,9,5300
Gyeonggi,< 60,2022,11,5318
Incheon,< 60,2023,11,5326
Jeju,< 60,2017,9,5380
Jeju,< 60,2017,10,5380
Jeju,< 60,2017,11,5380
Jeju,< 60,2017,12,5380
Jeju,< 60,2018,1,5380
Daejeon,< 60,2023,6,5422
Incheon,< 60,2024,1,5423
Incheon,< 60,2024,2,5423
Incheon,< 60,2023,12,5434
Gyeonggi,< 60,2022,9,5435
Incheon,< 60,2024,3,5435
Gwangju,< 60,2023,5,5455
Gwangju,< 60,2023,6,5455
Gwangju,< 60,2023,7,5455
Gwangju,< 60,2023,8,5455
Jeju,< 60,2018,2,5462
Jeju,< 60,2018,3,5462
Jeju,< 60,2018,4,5462
Jeju,< 60,2018,5,5462
Jeju,< 60,2018,6,5462
Gyeonggi,< 60,2022,10,5476
Incheon,< 60,2024,4,5506
Incheon,< 60,2024,5,5506
Seoul,< 60,2024,6,5515
Gyeonggi,< 60,2022,12,5622
Seoul,< 60,2015,10,5652
Busan,< 60,2022,11,5731
Ulsan,< 60,2022,11,5756
Ulsan,< 60,2022,12,5756
Ulsan,< 60,2023,1,5756
Ulsan,< 60,2023,2,5756
Busan,< 60,2022,12,5840
Busan,< 60,2023,1,5840
Gyeonggi,< 60,2023,1,5873
Ulsan,< 60,2024,4,5880
Busan,< 60,2023,11,5884
Busan,< 60,2023,12,5884
Busan,< 60,2024,1,5884
Gwangju,< 60,2023,9,5891
Gwangju,< 60,2023,10,5891
Gwangju,< 60,2023,11,5891
Gwangju,< 60,2023,12,5891
Gwangju,< 60,2024,1,5891
Busan,< 60,2023,2,5912
Gyeonggi,< 60,2023,2,5979
Gyeonggi,< 60,2023,3,5991
Ulsan,< 60,2023,3,6034
Ulsan,< 60,2023,4,6034
Busan,< 60,2024,4,6034
Busan,< 60,2024,2,6038
Busan,< 60,2024,3,6038
Ulsan,< 60,2023,5,6049
Ulsan,< 60,2023,6,6049
Ulsan,< 60,2023,7,6049
Ulsan,< 60,2023,8,6049
Ulsan,< 60,2023,9,6049
Ulsan,< 60,2023,10,6049
Gyeonggi,< 60,2023,10,6118
Gyeonggi,< 60,2023,5,6127
Gwangju,< 60,2024,2,6142
Gyeonggi,< 60,2023,4,6148
Gwangju,< 60,2024,3,6198
Gwangju,< 60,2024,4,6198
Gyeonggi,< 60,2023,9,6208
Busan,< 60,2023,3,6290
Busan,< 60,2023,4,6309
Seoul,< 60,2015,11,6320
Seoul,< 60,2015,12,6321
Gyeonggi,< 60,2023,6,6324
Daegu,< 60,2024,6,6341
Seoul,< 60,2017,8,6371
Ulsan,< 60,2024,5,6390
Sejong,< 60,2024,6,6390
Gyeonggi,< 60,2023,8,6393
Busan,< 60,2023,5,6417
Seoul,< 60,2016,1,6427
Seoul,< 60,2016,2,6438
Gyeonggi,< 60,2023,7,6443
Seoul,< 60,2017,6,6460
Gyeonggi,< 60,2024,5,6470
Busan,< 60,2024,5,6473
Gyeonggi,< 60,2023,11,6486
Gwangju,< 60,2024,5,6504
Daejeon,< 60,2024,6,6504
Seoul,< 60,2017,7,6510
Seoul,< 60,2016,3,6550
Seoul,< 60,2016,6,6562
Seoul,< 60,2016,9,6565
Gyeonggi,< 60,2024,4,6567
Seoul,< 60,2017,3,6570
Seoul,< 60,2017,4,6570
Seoul,< 60,2016,8,6592
Seoul,< 60,2017,5,6592
Seoul,< 60,2016,7,6611
Seoul,< 60,2016,4,6618
Gyeonggi,< 60,2023,12,6621
Seoul,< 60,2018,9,6631
Seoul,< 60,2016,5,6638
Seoul,< 60,2016,10,6661
Seoul,< 60,2017,1,6662
Gyeonggi,< 60,2024,1,6663
Seoul,< 60,2017,2,6668
Gyeonggi,< 60,2024,2,6687
Gyeonggi,< 60,2024,3,6694
Seoul,< 60,2016,11,6695
Seoul,< 60,2016,12,6713
Seoul,< 60,2017,9,6767
Seoul,< 60,2018,10,6806
Seoul,< 60,2017,10,6815
Busan,< 60,2023,6,6897
Seoul,< 60,2018,1,6898
Seoul,< 60,2018,2,6907
Seoul,< 60,2017,11,6931
Busan,< 60,2023,7,6967
Seoul,< 60,2017,12,7005
Seoul,< 60,2018,11,7017
Busan,< 60,2023,8,7103
Busan,< 60,2023,9,7104
Seoul,< 60,2018,8,7117
Seoul,< 60,2018,3,7193
Seoul,< 60,2018,4,7196
Busan,< 60,2023,10,7229
Seoul,< 60,2018,6,7232
Seoul,< 60,2018,5,7318
Seoul,< 60,2018,7,7360
Jeju,< 60,2022,12,7381
Jeju,< 60,2023,1,7381
Jeju,< 60,2023,2,7381
Jeju,< 60,2023,3,7381
Jeju,< 60,2023,4,7381
Jeju,< 60,2023,5,7381
Jeju,< 60,2023,6,7381
Jeju,< 60,2023,7,7381
Jeju,< 60,2023,8,7381
Jeju,< 60,2023,9,7381
Seoul,< 60,2018,12,7398
Seoul,< 60,2019,1,7400
Seoul,< 60,2019,2,7654
Seoul,< 60,2019,3,7750
Seoul,< 60,2019,4,7894
Busan,< 60,2024,6,8017
Seoul,< 60,2019,5,8104
Seoul,< 60,2019,12,8115
Seoul,< 60,2020,2,8193
Seoul,< 60,2019,11,8196
Seoul,< 60,2019,9,8205
Seoul,< 60,2019,8,8223
Seoul,< 60,2019,10,8230
Seoul,< 60,2019,7,8231
Seoul,< 60,2020,10,8247
Seoul,< 60,2020,8,8258
Seoul,< 60,2020,7,8274
Seoul,< 60,2019,6,8281
Seoul,< 60,2020,9,8291
Seoul,< 60,2020,1,8330
Seoul,< 60,2020,4,8415
Seoul,< 60,2020,5,8432
Seoul,< 60,2020,11,8436
Seoul,< 60,2020,3,8533
Seoul,< 60,2020,6,8572
Seoul,< 60,2021,4,8654
Seoul,< 60,2022,8,8656
Seoul,< 60,2022,9,8656
Seoul,< 60,2022,10,8656
Seoul,< 60,2021,2,8657
Seoul,< 60,2021,3,8678
Seoul,< 60,2020,12,8691
Seoul,< 60,2021,1,8691
Seoul,< 60,2021,5,8776
Seoul,< 60,2022,5,8901
Seoul,< 60,2022,6,8901
Seoul,< 60,2022,7,8901
Seoul,< 60,2021,6,8950
Seoul,< 60,2022,12,9184
Seoul,< 60,2022,11,9207
Seoul,< 60,2023,2,9425
Seoul,< 60,2023,1,9463
Seoul,< 60,2021,7,9481
Seoul,< 60,2023,8,9488
Seoul,< 60,2023,3,9491
Seoul,< 60,2023,4,9496
Seoul,< 60,2023,6,9555
Seoul,< 60,2023,7,9555
Seoul,< 60,2023,9,9577
Seoul,< 60,2023,5,9600
Seoul,< 60,2023,10,9648
Seoul,< 60,2021,8,9724
Seoul,< 60,2021,9,9724
Seoul,< 60,2022,1,9963
Seoul,< 60,2022,3,10056
Seoul,< 60,2021,10,10181
Seoul,< 60,2023,11,10265
Seoul,< 60,2022,4,10268
Seoul,< 60,2022,2,10322
Seoul,< 60,2023,12,10406
Seoul,< 60,2021,11,10553
Seoul,< 60,2021,12,10553
Seoul,< 60,2024,1,11163
Seoul,< 60,2024,2,11382
Seoul,< 60,2024,3,11433
Seoul,< 60,2024,5,11674
Seoul,< 60,2024,4,11694
Incheon,< 60,2024,6,11846
Jeonnam,60 < and < 85,2015,11,1906
Jeonnam,60 < and < 85,2015,12,1906
Jeonnam,60 < and < 85,2016,1,1906
Jeonbuk,60 < and < 85,2016,4,1916
Jeonnam,60 < and < 85,2016,3,1919
Jeonnam,60 < and < 85,2016,2,1921
Jeonnam,60 < and < 85,2015,10,1922
Jeonnam,60 < and < 85,2016,4,1923
Jeonnam,60 < and < 85,2016,5,1925
Jeonbuk,60 < and < 85,2016,9,1930
Jeonbuk,60 < and < 85,2016,10,1933
Jeonbuk,60 < and < 85,2016,11,1934
Jeonbuk,60 < and < 85,2016,7,1936
Jeonbuk,60 < and < 85,2016,8,1936
Jeonbuk,60 < and < 85,2016,6,1940
Jeonbuk,60 < and < 85,2016,5,1955
Jeonbuk,60 < and < 85,2016,3,1959
Jeonnam,60 < and < 85,2016,8,1963
Jeonnam,60 < and < 85,2016,6,1964
Jeonnam,60 < and < 85,2016,7,1965
Jeonnam,60 < and < 85,2016,9,1966
Chungbuk,60 < and < 85,2017,3,1983
Jeonnam,60 < and < 85,2016,10,1984
Jeonbuk,60 < and < 85,2015,12,1987
Jeonbuk,60 < and < 85,2016,1,1987
Jeonbuk,60 < and < 85,2016,2,1987
Jeonbuk,60 < and < 85,2017,2,1987
Jeonbuk,60 < and < 85,2016,12,2004
Jeonbuk,60 < and < 85,2017,1,2004
Chungbuk,60 < and < 85,2016,4,2010
Chungbuk,60 < and < 85,2015,11,2015
Chungbuk,60 < and < 85,2015,12,2017
Chungbuk,60 < and < 85,2016,1,2021
Chungbuk,60 < and < 85,2016,2,2021
Chungbuk,60 < and < 85,2016,3,2021
Chungbuk,60 < and < 85,2016,5,2024
Chungbuk,60 < and < 85,2015,10,2033
Jeonbuk,60 < and < 85,2017,3,2040
Chungbuk,60 < and < 85,2017,6,2041
Chungbuk,60 < and < 85,2017,7,2041
Chungbuk,60 < and < 85,2017,4,2045
Chungbuk,60 < and < 85,2017,5,2048
Chungbuk,60 < and < 85,2017,8,2048
Chungbuk,60 < and < 85,2017,9,2053
Jeonbuk,60 < and < 85,2015,10,2056
Jeonbuk,60 < and < 85,2015,11,2057
Jeonnam,60 < and < 85,2016,11,2058
Chungbuk,60 < and < 85,2017,10,2058
Chungbuk,60 < and < 85,2017,2,2061
Kangwon,60 < and < 85,2017,3,2070
Kangwon,60 < and < 85,2017,4,2070
Kangwon,60 < and < 85,2016,11,2073
Jeonnam,60 < and < 85,2016,12,2074
Jeonnam,60 < and < 85,2017,1,2074
Chungbuk,60 < and < 85,2017,11,2076
Chungbuk,60 < and < 85,2017,12,2076
Chungbuk,60 < and < 85,2018,1,2076
Kangwon,60 < and < 85,2017,1,2083
Kangwon,60 < and < 85,2017,5,2084
Kangwon,60 < and < 85,2016,12,2085
Kangwon,60 < and < 85,2017,2,2090
Jeonnam,60 < and < 85,2017,3,2094
Jeonnam,60 < and < 85,2017,2,2096
Chungbuk,60 < and < 85,2016,12,2100
Chungnam,60 < and < 85,2015,10,2101
Jeonbuk,60 < and < 85,2017,4,2101
Chungnam,60 < and < 85,2015,11,2105
Chungbuk,60 < and < 85,2016,6,2108
Jeonnam,60 < and < 85,2017,4,2110
Chungnam,60 < and < 85,2016,3,2114
Chungbuk,60 < and < 85,2017,1,2124
Kangwon,60 < and < 85,2017,6,2125
Jeonbuk,60 < and < 85,2017,5,2127
Kangwon,60 < and < 85,2016,8,2132
Kangwon,60 < and < 85,2016,9,2135
Kangwon,60 < and < 85,2016,6,2136
Kangwon,60 < and < 85,2016,10,2138
Kangwon,60 < and < 85,2016,7,2139
Kangwon,60 < and < 85,2017,7,2141
Chungbuk,60 < and < 85,2016,11,2144
Kyungbuk,60 < and < 85,2015,10,2145
Chungbuk,60 < and < 85,2016,8,2149
Kangwon,60 < and < 85,2016,5,2150
Chungnam,60 < and < 85,2016,5,2150
Chungbuk,60 < and < 85,2016,7,2150
Jeonnam,60 < and < 85,2017,6,2152
Chungbuk,60 < and < 85,2016,9,2153
Jeonnam,60 < and < 85,2017,7,2153
Chungnam,60 < and < 85,2016,4,2160
Chungbuk,60 < and < 85,2018,2,2165
Chungbuk,60 < and < 85,2016,10,2169
Jeonnam,60 < and < 85,2017,5,2169
Jeonbuk,60 < and < 85,2017,10,2173
Kangwon,60 < and < 85,2016,4,2183
Kyungbuk,60 < and < 85,2015,12,2184
Kyungbuk,60 < and < 85,2016,1,2185
Kyungbuk,60 < and < 85,2015,11,2186
Chungnam,60 < and < 85,2016,6,2188
Chungnam,60 < and < 85,2016,7,2188
Kyungbuk,60 < and < 85,2016,4,2189
Kyungbuk,60 < and < 85,2016,5,2189
Kyungbuk,60 < and < 85,2016,2,2191
Kyungbuk,60 < and < 85,2016,3,2191
Jeonbuk,60 < and < 85,2017,11,2192
Kangwon,60 < and < 85,2015,11,2193
Kangwon,60 < and < 85,2015,12,2193
Jeonbuk,60 < and < 85,2017,7,2194
Jeonbuk,60 < and < 85,2017,6,2197
Kangwon,60 < and < 85,2016,1,2199
Kangwon,60 < and < 85,2016,2,2200
Jeonbuk,60 < and < 85,2017,8,2211
Kangwon,60 < and < 85,2015,10,2212
Jeonbuk,60 < and < 85,2017,12,2215
Jeonbuk,60 < and < 85,2018,1,2215
Jeonbuk,60 < and < 85,2017,9,2219
Kangwon,60 < and < 85,2016,3,2221
Jeonnam,60 < and < 85,2017,8,2221
Jeonnam,60 < and < 85,2017,9,2221
Jeju,60 < and < 85,2015,10,2225
Jeju,60 < and < 85,2015,11,2225
Chungnam,60 < and < 85,2016,8,2225
Chungnam,60 < and < 85,2016,9,2225
Kangwon,60 < and < 85,2017,9,2225
Chungnam,60 < and < 85,2017,4,2228
Chungnam,60 < and < 85,2017,5,2229
Chungnam,60 < and < 85,2017,1,2236
Chungnam,60 < and < 85,2017,2,2238
Chungnam,60 < and < 85,2017,3,2239
Chungnam,60 < and < 85,2016,10,2243
Kyungbuk,60 < and < 85,2016,8,2248
Jeonbuk,60 < and < 85,2018,3,2250
Kyungbuk,60 < and < 85,2016,6,2256
Jeju,60 < and < 85,2015,12,2260
Jeju,60 < and < 85,2016,1,2260
Jeju,60 < and < 85,2016,2,2260
Jeonbuk,60 < and < 85,2018,2,2261
Chungbuk,60 < and < 85,2019,8,2261
Kyungbuk,60 < and < 85,2016,9,2263
Jeonnam,60 < and < 85,2017,10,2264
Kyungbuk,60 < and < 85,2016,7,2265
Chungnam,60 < and < 85,2017,6,2265
Kangwon,60 < and < 85,2017,10,2266
Jeonnam,60 < and < 85,2019,5,2266
Chungnam,60 < and < 85,2017,7,2267
Kangwon,60 < and < 85,2017,8,2269
Chungnam,60 < and < 85,2017,8,2269
Chungnam,60 < and < 85,2017,9,2269
Chungnam,60 < and < 85,2017,11,2271
Chungnam,60 < and < 85,2016,12,2273
Kangwon,60 < and < 85,2018,4,2273
Chungnam,60 < and < 85,2016,11,2278
Chungnam,60 < and < 85,2015,12,2279
Kangwon,60 < and < 85,2018,5,2280
Chungnam,60 < and < 85,2016,1,2281
Chungnam,60 < and < 85,2016,2,2282
Chungbuk,60 < and < 85,2019,9,2284
Jeonbuk,60 < and < 85,2018,8,2285
Jeonbuk,60 < and < 85,2018,9,2285
Kyungbuk,60 < and < 85,2017,3,2286
Kangwon,60 < and < 85,2018,6,2287
Jeonbuk,60 < and < 85,2018,4,2292
Chungbuk,60 < and < 85,2019,10,2292
Kangwon,60 < and < 85,2017,12,2293
Chungbuk,60 < and < 85,2019,11,2293
Chungbuk,60 < and < 85,2019,12,2297
Chungbuk,60 < and < 85,2020,1,2297
Chungnam,60 < and < 85,2017,10,2298
Chungbuk,60 < and < 85,2019,2,2298
Jeonbuk,60 < and < 85,2018,5,2300
Jeonbuk,60 < and < 85,2018,6,2300
Jeonbuk,60 < and < 85,2018,10,2301
Chungbuk,60 < and < 85,2019,3,2301
Kyungbuk,60 < and < 85,2016,10,2302
Kyungbuk,60 < and < 85,2016,11,2303
Kyungnam,60 < and < 85,2015,10,2305
Kyungbuk,60 < and < 85,2017,2,2306
